19406	19406	Spring	2012	LOWELL CARVER	MUS	57431	ITALIAN LIT & REP	A	Lect	10	17	59%	2.3	4.7	4.6	4.6	4.5	4.6	4.7	4.6	4.5	4.3	2012.1	57431 - ITALIAN LIT & REP
19407	19407	Spring	2010	LOWELL CARVER	MUS	57431	ITALIAN LIT & REP	A	Lect	1	10	10%	2	5	5	5	4	5	5	5	5	5	2010.1	57431 - ITALIAN LIT & REP
19408	19408	Spring	2011	LOWELL CARVER	MUS	57431	ITALIAN LIT & REP	A	Lect	5	24	21%	2	4.8	4.6	4.6	4.6	4.8	4.6	4.8	4.8	4	2011.1	57431 - ITALIAN LIT & REP
19409	19409	Spring	2014	LOWELL CARVER	MUS	57431	ITALIAN LIT & REP	A	Lect	10	17	59%	2	4.7	4.7	4.7	4.5	4.8	4.78	4.8	4.7	4.4	2014.1	57431 - ITALIAN LIT & REP
19410	19410	Spring	2012	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	3	9	33%	4	5	5	5	5	5	5	5	5	5	2012.1	57432 - FRENCH LIT & REP
19411	19411	Spring	2016	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	4	15	27%	2.75	5	5	5	5	5	5	5	5	5	2016.1	57432 - FRENCH LIT & REP
19412	19412	Spring	2015	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	6	12	50%	2.6	4.17	3.83	3.83	3.67	4	3.83	4	3.67	3.5	2015.1	57432 - FRENCH LIT & REP
19413	19413	Spring	2011	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	5	20	25%	2	4.8	4.8	4.8	4.8	4.8	4.8	5	4.8	4.2	2011.1	57432 - FRENCH LIT & REP
19414	19414	Spring	2013	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	3	15	20%	2	4.67	5	5	5	4.33	4.67	5	5	4.67	2013.1	57432 - FRENCH LIT & REP
19415	19415	Spring	2014	LOWELL CARVER	MUS	57432	FRENCH LIT & REP	A	Lect	7	17	41%	2	3.43	3.29	2.71	2.57	3.29	2.43	3.43	2.86	2.29	2014.1	57432 - FRENCH LIT & REP
19416	19416	Fall	2016	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	8	15	27%	3.5	4.25	4.25	3.75	4	3.62	3.75	4.38	4	3.5	2016.8	57433 - MUS THEA LIT & REP
19417	19417	Fall	2010	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	4	10	20%	3.5	3.25	2.25	2.5	2	1.5	1.5	3	2.75	1.5	2010.8	57433 - MUS THEA LIT & REP
19418	19418	Fall	2015	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	14	14	50%	3.28	3.14	3.21	3.21	2.72	3.22	3.22	2.57	3	2.85	2015.8	57433 - MUS THEA LIT & REP
19419	19419	Fall	2014	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	18	16	56%	2.38	3.78	3.89	3.6	2.91	3.48	3.12	3.62	3.44	3.19	2014.8	57433 - MUS THEA LIT & REP
19420	19420	Fall	2012	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	4	12	17%	2	4	4.75	4.75	3.25	4.25	4.25	4	4.25	3.75	2012.8	57433 - MUS THEA LIT & REP
19421	19421	Fall	2011	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	4	17	12%	2	3	3.75	3.75	2.75	4	4	3.25	3.25	3.5	2011.8	57433 - MUS THEA LIT & REP
19422	19422	Fall	2013	IRWIN	MUS	57433	MUS THEA LIT & REP	A	Lect	6	14	21%	2	3.67	4.17	4	3.83	3.5	3.5	3.17	3.67	3.67	2013.8	57433 - MUS THEA LIT & REP
19430	19430	Spring	2011	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	8	11	36%	4.25	3.46	3.58	3.46	2.88	3.08	3.33	3.33	3.33	2.92	2011.1	57434 - MUS THEATRE LIT/REP
19431	19431	Spring	2013	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	16	13	62%	2.62	1.93	2.37	2.04	1.54	2.48	2.19	2.38	2.38	1.62	2013.1	57434 - MUS THEATRE LIT/REP
19432	19432	Spring	2015	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	16	15	53%	2.43	3.5	3.43	3.29	2.85	3.43	3.21	3.71	3.21	3.07	2015.1	57434 - MUS THEATRE LIT/REP
19433	19433	Spring	2012	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	2	16	6%	2	5	5	5	5	5	5	5	5	5	2012.1	57434 - MUS THEATRE LIT/REP
19434	19434	Spring	2014	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	4	14	14%	2	3.75	4	4	3.25	3.75	3.75	3.75	3.75	3.5	2014.1	57434 - MUS THEATRE LIT/REP
19435	19435	Spring	2016	IRWIN	MUS	57434	MUS THEATRE LIT/REP	A	Lect	10	12	42%	2	2.2	2.38	2.2	1.88	2.08	1.98	2	1.98	1.98	2016.1	57434 - MUS THEATRE LIT/REP
19442	19442	Spring	2012	RAYMOND BLACKWELL	MUS	57435	GERMAN LIT & REP	A	Lect	3	17	18%	4	4	3.67	3.67	3.67	3.67	3.67	4	3.67	3	2012.1	57435 - GERMAN LIT & REP
19443	19443	Spring	2011	RAYMOND BLACKWELL	MUS	57435	GERMAN LIT & REP	A	Lect	1	12	8%	2	5	5	5	5	5	5	5	5	3	2011.1	57435 - GERMAN LIT & REP
19444	19444	Spring	2010	RAYMOND BLACKWELL	MUS	57435	GERMAN LIT & REP	A	Lect	2	17	12%	2	5	5	5	4.5	5	5	4	5	5	2010.1	57435 - GERMAN LIT & REP
19445	19445	Spring	2013	RAYMOND BLACKWELL	MUS	57435	GERMAN LIT & REP	A	Lect	5	17	29%	2	3	3.2	2.4	2.8	2.8	3	3.4	2.6	2.6	2013.1	57435 - GERMAN LIT & REP
19446	19446	Spring	2015	KAREN VERM	MUS	57435	GERMAN LIT & REP	A	Lect	4	15	27%	3.5	5	5	5	5	5	5	5	5	5	2015.1	57435 - GERMAN LIT & REP
19447	19447	Spring	2016	KAREN VERM	MUS	57435	GERMAN LIT & REP	A	Lect	1	8	13%	2	3	3	4	4	5	5	4	4	3	2016.1	57435 - GERMAN LIT & REP
19448	19448	Spring	2014	KAREN VERM	MUS	57435	GERMAN LIT & REP	A	Lect	3	14	21%	2	4.67	4	4.33	3.67	5	4	5	4	3.67	2014.1	57435 - GERMAN LIT & REP
19449	19449	Spring	2016	VERM	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	10	15	33%	2.6	4.6	4.5	4.4	4.3	4.7	4.6	4.6	4.6	4.6	2016.1	57436 - ENG/CNTMP LIT/REP
19450	19450	Spring	2015	VERM	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	14	11	64%	2.47	4.43	3.9	4.13	3.9	4.43	4.43	4.6	4.35	4.44	2015.1	57436 - ENG/CNTMP LIT/REP
19451	19451	Spring	2014	VERM	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	6	13	23%	2	3.33	3.17	3.33	3.33	3.33	4	4	4	3.67	2014.1	57436 - ENG/CNTMP LIT/REP
19455	19455	Spring	2010	RAYMOND BLACKWELL	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	2	11	18%	3.5	5	5	5	5	5	5	5	5	4.5	2010.1	57436 - ENG/CNTMP LIT/REP
19456	19456	Spring	2013	RAYMOND BLACKWELL	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	1	11	9%	2	5	5	5	5	5	5	5	5	5	2013.1	57436 - ENG/CNTMP LIT/REP
19457	19457	Spring	2011	RAYMOND BLACKWELL	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	3	12	25%	2	4.67	4.67	4.67	4.67	4.67	4.67	4.67	4.67	4	2011.1	57436 - ENG/CNTMP LIT/REP
19458	19458	Spring	2012	RAYMOND BLACKWELL	MUS	57436	ENG/CNTMP LIT/REP	A	Lect	1	17	6%	2	3	3	3	4	4	4	5	3	2	2012.1	57436 - ENG/CNTMP LIT/REP
19459	19459	Spring	2014	WILLIAM CABALLERO	MUS	57437	LIT & REPERTOIRE	F	Lect	8	3	33%	4.25	4.62	4.37	4.5	4.38	4.62	4.62	4.38	4.38	4.5	2014.1	57437 - LIT & REPERTOIRE
19460	19460	Fall	2013	WILLIAM CABALLERO	MUS	57437	LIT & REPERTOIRE	F	Lect	12	4	25%	4	5	5	5	4.92	5	5	5	4.92	4.92	2013.8	57437 - LIT & REPERTOIRE
19461	19461	Fall	2014	WILLIAM CABALLERO	MUS	57437	LIT & REPERTOIRE	F	Lect	11	5	20%	9	4.45	4.64	4.36	4.45	4.64	4.64	4.27	4.36	4.54	2014.8	57437 - LIT & REPERTOIRE
19462	19462	Spring	2011	THOMAS THOMPSON	MUS	57437	LIT & REPERTOIRE	D	Lect	5	5	20%	5	4.4	4	4.2	4.2	4.6	4.2	4	4.2	3.8	2011.1	57437 - LIT & REPERTOIRE
19463	19463	Spring	2013	THOMAS THOMPSON	MUS	57437	LIT & REPERTOIRE	D	Lect	9	3	33%	9.22	5	4.78	4.89	4.89	4.89	4.89	4.78	4.89	4.89	2013.1	57437 - LIT & REPERTOIRE
19464	19464	Fall	2010	THOMAS THOMPSON	MUS	57437	LIT & REPERTOIRE	D	Lect	6	3	33%	5	4.5	4.17	4.5	4.67	4.5	4.67	4.5	4.67	4.5	2010.8	57437 - LIT & REPERTOIRE
19465	19465	Spring	2015	PETER SULLIVAN	MUS	57437	LIT & REPERTOIRE	G	Lect	7	2	50%	5.57	4.43	4.43	4.43	4.57	4.57	4.57	4.43	4.43	4.43	2015.1	57437 - LIT & REPERTOIRE
19467	19467	Spring	2010	PETER SULLIVAN	MUS	57437	LIT & REPERTOIRE	G	Lect	7	3	33%	5.86	5	5	5	5	5	5	5	5	5	2010.1	57437 - LIT & REPERTOIRE
19469	19469	Spring	2012	NEAL BERNTSEN	MUS	57437	LIT & REPERTOIRE	E	Lect	5	7	29%	5	5	5	5	5	5	5	5	5	5	2012.1	57437 - LIT & REPERTOIRE
19475	19475	Spring	2016	NEAL BERNTSEN	MUS	57437	LIT & REPERTOIRE	E	Lect	3	3	33%	2	4	4.33	4.33	4	4	4.33	3.67	4	4.33	2016.1	57437 - LIT & REPERTOIRE
19476	19476	Fall	2012	NEAL BERNTSEN	MUS	57437	LIT & REPERTOIRE	E	Lect	7	6	67%	5	5	5	5	4.86	5	4.86	5	5	5	2012.8	57437 - LIT & REPERTOIRE
19477	19477	Fall	2015	NEAL BERNTSEN	MUS	57437	LIT & REPERTOIRE	E	Lect	5	3	67%	6.2	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	4.6	2015.8	57437 - LIT & REPERTOIRE
19481	19481	Fall	2011	NEAL BERNTSEN	MUS	57437	LIT & REPERTOIRE	E	Lect	6	5	40%	3.5	5	5	5	5	5	5	5	5	5	2011.8	57437 - LIT & REPERTOIRE
19498	19498	Fall	2016	EVANS	MUS	57437	LIT & REPERTOIRE	B	Lect	2	2	50%	8	5	5	5	5	5	5	5	5	5	2016.8	57437 - LIT & REPERTOIRE
19522	19522	Spring	2016	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A4	Lect	16	9	33%	7.07	4.87	4.75	4.75	4.75	4.81	4.81	4.87	4.87	4.94	2016.1	57438 - MULTITRACK RECORDING
19523	19523	Spring	2013	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A3	Lect	28	23	57%	8.46	4.86	4.75	4.64	4.68	4.86	4.75	4.96	4.86	4.86	2013.1	57438 - MULTITRACK RECORDING
19525	19525	Spring	2011	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A3	Lect	10	17	24%	7.1	4.8	4.6	4.56	4.8	4.9	4.9	5	4.8	4.8	2011.1	57438 - MULTITRACK RECORDING
19526	19526	Spring	2015	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A3	Lect	14	13	54%	7.57	4.93	4.79	4.79	4.43	4.71	4.64	5	4.86	4.86	2015.1	57438 - MULTITRACK RECORDING
19527	19527	Spring	2014	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A4	Lect	30	24	63%	6.99	4.9	4.8	4.83	4.64	4.73	4.6	4.7	4.7	4.8	2014.1	57438 - MULTITRACK RECORDING
19528	19528	Spring	2010	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A3	Lect	14	7	57%	6.5	4.79	4.29	4.5	4.71	4.5	4.5	4.86	4.57	4.71	2010.1	57438 - MULTITRACK RECORDING
19532	19532	Spring	2012	RICCARDO SCHULZ	MUS	57438	MULTITRACK RECORDING	A3	Lect	11	18	22%	5.55	4.36	4	4.18	4.18	4.64	4.36	4.55	4.27	4.54	2012.1	57438 - MULTITRACK RECORDING
19536	19536	Spring	2010	GREGORY LEHANE	MUS	57440	ACTING VI	A	Lect	2	11	18%	3.5	4	3	3	3.5	3.5	3	3	3	3.5	2010.1	57440 - ACTING VI
19537	19537	Spring	2014	JOHN ITO	MUS	57441	ANLYS 19TH CNTY MSC	A	Lect	3	3	100%	7	4.67	4	4.33	4.33	3.33	3.67	4.67	4	3.67	2014.1	57441 - ANLYS 19TH CNTY MSC
19538	19538	Fall	2011	JOHN ITO	MUS	57441	ANLYS 19TH CNTY MSC	A	Lect	7	12	58%	7.57	5	5	5	4.86	5	5	5	5	5	2011.8	57441 - ANLYS 19TH CNTY MSC
19539	19539	Spring	2012	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	10	16	63%	5	4.8	4.8	4.8	4.7	4.7	4.8	4.9	4.8	4.5	2012.1	57442 - ANALYTICAL TECHNQUES
19540	19540	Spring	2011	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	9	21	43%	4.67	5	4.89	5	4.78	4.44	4.89	4.33	4.89	4.56	2011.1	57442 - ANALYTICAL TECHNQUES
19541	19541	Fall	2013	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	6	11	55%	7	5	5	5	4.67	4.83	5	5	4.83	4.83	2013.8	57442 - ANALYTICAL TECHNQUES
19542	19542	Fall	2016	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	4	14	29%	6	4.5	4.75	5	4.75	4.5	4.25	4.5	4.5	4.5	2016.8	57442 - ANALYTICAL TECHNQUES
19543	19543	Fall	2014	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	4	13	31%	5	5	4.75	5	5	4.75	5	5	5	5	2014.8	57442 - ANALYTICAL TECHNQUES
19544	19544	Fall	2015	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	2	4	50%	2	5	5	5	5	5	5	5	5	5	2015.8	57442 - ANALYTICAL TECHNQUES
19545	19545	Fall	2012	MARILYN THOMAS	MUS	57442	ANALYTICAL TECHNQUES	A	Lect	1	7	14%	2	5	5	5	5	5	5	5	5	5	2012.8	57442 - ANALYTICAL TECHNQUES
19546	19546	Fall	2010	RICHARD RANDALL	MUS	57443	THE CONCERTO	A	Lect	5	12	42%	5	4.6	4.6	4.4	3.8	4.4	4.4	4.6	4.6	4.2	2010.8	57443 - THE CONCERTO
19547	19547	Spring	2016	R. JAMES WHIPPLE	MUS	57444	PRINCPS COUNTERPOINT	A	Lect	1	4	25%	5	4	5	4	4	4	3	3	3	4	2016.1	57444 - PRINCPS COUNTERPOINT
19548	19548	Spring	2015	R. JAMES WHIPPLE	MUS	57444	PRINCPS COUNTERPOINT	A	Lect	2	5	40%	2	3.5	4	4	4	4	4	4	4	4	2015.1	57444 - PRINCPS COUNTERPOINT
19549	19549	Fall	2012	R. JAMES WHIPPLE	MUS	57444	PRINCPS COUNTERPOINT	A	Lect	1	7	14%	5	5	5	5	5	5	5	5	5	5	2012.8	57444 - PRINCPS COUNTERPOINT
19550	19550	Spring	2013	R. JAMES WHIPPLE	MUS	57445	CN 18TH CNTY COMPSTN	A	Lect	2	4	50%	6.5	5	5	5	5	5	5	5	5	5	2013.1	57445 - CN 18TH CNTY COMPSTN
19551	19551	Fall	2013	R. JAMES WHIPPLE	MUS	57446	RENISANCE COUNTRPRT	A	Lect	4	11	36%	4.25	4.75	4.75	4.75	4.75	4.75	4.75	4.75	4.75	4.5	2013.8	57446 - RENISANCE COUNTRPRT
19552	19552	Fall	2015	R. JAMES WHIPPLE	MUS	57446	RENISANCE COUNTRPRT	A	Lect	1	2	50%	2	3	3	3	3	3	3	3	3	3	2015.8	57446 - RENISANCE COUNTRPRT
19553	19553	Fall	2010	GEORGE VOSBURGH	MUS	57448	BRASS PEDAGOGY	A	Lect	1	3	33%	2	3	3	3	2	4	4	4	4	2	2010.8	57448 - BRASS PEDAGOGY
19554	19554	Fall	2015	MONIQUE MEAD	MUS	57452	ARTISTS IN ACTION	A	Lect	1	3	33%	8	5	4	4	5	5	5	5	5	5	2015.8	57452 - ARTISTS IN ACTION
19555	19555	Spring	2014	MONIQUE MEAD	MUS	57453	ART OF AUDNC ENGMENT	B	Lect	1	3	33%	2	5	5	5	5	5	5	5	5	5	2014.1	57453 - ART OF AUDNC ENGMENT
19556	19556	Spring	2016	MONIQUE MEAD	MUS	57453	ART OF AUDNC ENGMENT	A	Lect	2	4	50%	2	5	5	4	5	4.5	4	5	4.5	4.5	2016.1	57453 - ART OF AUDNC ENGMENT
19557	19557	Spring	2010	ERIC DEFADE	MUS	57453	JAZZ IMPROVISATN	A	Lect	3	10	30%	3	5	4	3.33	4.33	4.33	4.67	5	4.67	4.33	2010.1	57453 - JAZZ IMPROVISATN
19558	19558	Spring	2013	MONIQUE MEAD	MUS	57454	STGECFT BYND PERFMC	A	Lect	12	24	50%	3.75	4.42	3.58	4.08	4.25	4.27	4.08	4.33	4.17	3.92	2013.1	57454 - STGECFT BYND PERFMC
19559	19559	Fall	2014	MONIQUE MEAD	MUS	57454	STAGECRAFT I	A	Lect	1	2	50%	8	5	5	4	5	5	5	3	4	5	2014.8	57454 - STAGECRAFT I
19560	19560	Spring	2015	JOHN ITO	MUS	57455	SHPG TIME PERFORMANC	A	Lect	1	5	20%	5	5	5	5	5	5	5	5	5	5	2015.1	57455 - SHPG TIME PERFORMANC
19561	19561	Spring	2014	LANCE LADUKE	MUS	57456	COMNICTN AN MARKETNG	A	Lect	1	8	13%	5	5	5	5	5	5	5	5	5	5	2014.1	57456 - COMNICTN AN MARKETNG
19562	19562	Spring	2015	LANCE LADUKE	MUS	57456	COMNICTN AN MARKETNG	A	Lect	2	5	40%	3.5	5	4	4.5	4.5	5	4	4.5	4	4.5	2015.1	57456 - COMNICTN AN MARKETNG
19563	19563	Spring	2016	LANCE LADUKE	MUS	57456	COMNICTN AN MARKETNG	A	Lect	3	4	75%	3	5	5	5	5	5	5	5	5	5	2016.1	57456 - COMNICTN AN MARKETNG
19564	19564	Fall	2015	MONIQUE MEAD	MUS	57457	STAGECRAFT II	A	Lect	5	7	71%	3.8	4.8	4.2	4.25	4.4	4.8	4.4	4.6	4.6	4.2	2015.8	57457 - STAGECRAFT II
19565	19565	Fall	2013	MONIQUE MEAD	MUS	57457	STAGECRAFT II	C	Lect	2	5	40%	2	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	2013.8	57457 - STAGECRAFT II
19566	19566	Fall	2016	LANCE LADUKE	MUS	57458	BUSINESS OF MUSIC	A	Lect	4	11	36%	6.5	5	4.5	4.5	4.75	4.75	4.75	5	4.75	4.75	2016.8	57458 - BUSINESS OF MUSIC
19567	19567	Fall	2013	LANCE LADUKE	MUS	57458	BUSINESS OF MUSIC	A	Lect	2	9	22%	5	5	3	3.5	3.5	4.5	4	5	4.5	4	2013.8	57458 - BUSINESS OF MUSIC
19568	19568	Fall	2014	LANCE LADUKE	MUS	57458	BUSINESS OF MUSIC	A	Lect	6	8	75%	3.5	4.67	4.33	4.5	4.33	4.33	4.33	5	4.33	4.17	2014.8	57458 - BUSINESS OF MUSIC
19569	19569	Spring	2011	NANCY GALBRAITH	MUS	57459	SC RDG KYBD HARM	A	Lect	2	5	20%	3.5	5	5	5	5	5	5	5	5	5	2011.1	57459 - SC RDG KYBD HARM
19570	19570	Spring	2012	NANCY GALBRAITH	MUS	57459	SC RDG KYBD HARM	A	Lect	3	5	40%	4	5	5	5	4.67	5	5	5	4.67	4.33	2012.1	57459 - SC RDG KYBD HARM
19571	19571	Spring	2010	NANCY GALBRAITH	MUS	57459	SC RDG KYBD HARM	B	Lect	2	4	50%	5	5	4.5	5	4.5	4	4.5	4	5	5	2010.1	57459 - SC RDG KYBD HARM
19572	19572	Spring	2014	NANCY GALBRAITH	MUS	57459	SCORE READG KYB HMY	B	Lect	11	9	67%	4.45	4.82	4.73	4.63	4.55	4.45	4.73	4.73	4.73	4.54	2014.1	57459 - SCORE READG KYB HMY
19574	19574	Spring	2016	NANCY GALBRAITH	MUS	57459	SCORE READG KYB HMY	A	Lect	1	2	50%	2	5	5	5	5	5	5	5	5	5	2016.1	57459 - SCORE READG KYB HMY
19577	19577	Spring	2015	STEPHEN NEELY	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	11	20	55%	3.64	4.91	4.64	4.55	4.82	4.82	4.82	5	4.91	4.91	2015.1	57463 - EURHYTHMICS NON-MAJR
19578	19578	Spring	2016	STEPHEN NEELY	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	5	7	71%	3.2	5	4.8	5	4.8	5	5	5	5	5	2016.1	57463 - EURHYTHMICS NON-MAJR
19579	19579	Fall	2010	ANNABELLE JOSEPH	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	3	8	38%	6	5	4.33	4.67	4.67	4.67	4.67	4.67	4.67	4.67	2010.8	57463 - EURHYTHMICS NON-MAJR
19580	19580	Fall	2012	ANNABELLE JOSEPH	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	5	14	36%	4.25	5	4.8	5	4.2	4.6	4.6	5	4.6	4.8	2012.8	57463 - EURHYTHMICS NON-MAJR
19581	19581	Fall	2011	ANNABELLE JOSEPH	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	7	14	50%	3.29	4.57	3.71	3.57	3.86	3.86	3.86	4.71	3.86	3.86	2011.8	57463 - EURHYTHMICS NON-MAJR
19582	19582	Fall	2013	ANNABELLE JOSEPH	MUS	57463	EURHYTHMICS NON-MAJR	A	Lect	7	12	58%	2.86	4.86	4.57	4.71	4.86	5	4.86	5	4.71	4.71	2013.8	57463 - EURHYTHMICS NON-MAJR
19583	19583	Spring	2010	ANNABELLE JOSEPH	MUS	57464	EURHYTHMCS NON MAJOR	A	Lect	6	11	55%	3.5	5	5	4.5	4.83	5	5	5	5	5	2010.1	57464 - EURHYTHMCS NON MAJOR
19584	19584	Fall	2014	CHRISTINE SCHOTT	MUS	57467	PRODUCTION: CREW	A	Lect	3	8	38%	22	4	3.67	3.67	2.67	3.67	3.67	3.67	3.33	3.33	2014.8	57467 - PRODUCTION: CREW
19585	19585	Fall	2013	CHRISTINE SCHOTT	MUS	57467	PRODUCTION: CREW	A	Lect	11	20	55%	17.91	3.91	4.64	4.36	3.64	4	4.18	3.73	3.82	3.82	2013.8	57467 - PRODUCTION: CREW
19586	19586	Fall	2016	CHRISTINE SCHOTT	MUS	57467	PRODUCTION: CREW	A	Lect	4	12	33%	17.5	3	3.75	3.25	3	3.25	3	3	3.5	2	2016.8	57467 - PRODUCTION: CREW
19587	19587	Fall	2015	CHRISTINE SCHOTT	MUS	57467	PRODUCTION: CREW	A	Lect	5	16	31%	9	2.5	3.5	2.75	2.75	3.25	2.75	4.25	2.75	2.5	2015.8	57467 - PRODUCTION: CREW
19588	19588	Spring	2014	CHRISTINE SCHOTT	MUS	57468	PRODUCTION: CREW	A	Lect	7	15	47%	15	3.57	4.29	3.71	3.43	4.14	3.86	3.86	3.57	3.14	2014.1	57468 - PRODUCTION: CREW
19589	19589	Spring	2016	CHRISTINE SCHOTT	MUS	57468	PRODUCTION: CREW	A	Lect	5	16	31%	13.6	3.4	3.6	3.4	3.6	3.6	3.8	3.2	3.6	3.2	2016.1	57468 - PRODUCTION: CREW
19590	19590	Spring	2015	RAYMOND BLACKWELL	MUS	57470	PRODUCTION: SCENES	B	Lect	3	8	38%	9	4	4	4	4	4	4	4	4	4	2015.1	57470 - PRODUCTION: SCENES
19591	19591	Spring	2011	RAYMOND BLACKWELL	MUS	57470	PRODUCTION: SCENES	A4	Lect	3	11	27%	3	4.33	4.33	4.33	4.33	4.33	4.33	4.67	4.33	4	2011.1	57470 - PRODUCTION: SCENES
19592	19592	Spring	2012	RAYMOND BLACKWELL	MUS	57470	PRODUCTION: SCENES	A4	Lect	2	16	13%	2	5	5	5	5	5	5	5	5	5	2012.1	57470 - PRODUCTION: SCENES
19593	19593	Spring	2010	RAYMOND BLACKWELL	MUS	57470	PRODUCTION: SCENES	A4	Lect	1	17	6%	2	5	5	5	5	5	5	5	5	5	2010.1	57470 - PRODUCTION: SCENES
19594	19594	Fall	2016	THOMAS DOUGLAS	MUS	57471	PRODUCTION:PERFRMNCE	A	Lect	4	16	25%	14.5	4	4	3.75	3.75	4	3.5	3.5	3.5	3.75	2016.8	57471 - PRODUCTION:PERFRMNCE
19595	19595	Fall	2015	THOMAS DOUGLAS	MUS	57471	PRODUCTION:PERFRMNCE	A	Lect	7	22	32%	13.43	3.2	3.2	3.2	2.8	4	3.4	2.4	3	3.2	2015.8	57471 - PRODUCTION:PERFRMNCE
19596	19596	Fall	2011	ROBERT PAGE	MUS	57471	PRODUCTION:PERFRMNCE	A2	Lect	2	29	7%	14	5	5	5	5	5	5	5	5	5	2011.8	57471 - PRODUCTION:PERFRMNCE
19597	19597	Fall	2012	ROBERT PAGE	MUS	57471	PRODUCTION:PERFRMNCE	A	Lect	2	23	9%	14	4.5	5	4.5	4.5	5	5	4	4.5	5	2012.8	57471 - PRODUCTION:PERFRMNCE
19598	19598	Fall	2013	RAYMOND BLACKWELL	MUS	57471	PRODUCTION:PERFRMNCE	A	Lect	12	36	33%	14.8	3.91	3.36	3.45	3.82	3.91	3.55	4	3.64	3.55	2013.8	57471 - PRODUCTION:PERFRMNCE
19599	19599	Fall	2014	RAYMOND BLACKWELL	MUS	57471	PRODUCTION:PERFRMNCE	A	Lect	9	27	33%	9.44	4	3.56	3.56	3.67	3.88	3.75	3.75	3.75	3.75	2014.8	57471 - PRODUCTION:PERFRMNCE
19600	19600	Spring	2016	THOMAS DOUGLAS	MUS	57472	PRODUCTION: PERFRMNC	B	Lect	6	5	40%	12.17	2.67	2.83	2.67	2.67	2.67	2.67	2.5	2.5	3.17	2016.1	57472 - PRODUCTION: PERFRMNC
19602	19602	Spring	2011	ROBERT PAGE	MUS	57472	PRODUCTION: PERFRMNC	A4	Lect	6	26	23%	13	2.33	1.83	2.33	3	3.33	2.83	1.33	2.33	2.67	2011.1	57472 - PRODUCTION: PERFRMNC
19603	19603	Spring	2012	ROBERT PAGE	MUS	57472	PRODUCTION: PERFRMNC	A4	Lect	2	25	8%	9.5	4	4	4	4	4	4	4	4	4	2012.1	57472 - PRODUCTION: PERFRMNC
19604	19604	Spring	2015	RAYMOND BLACKWELL	MUS	57472	PRODUCTION: PERFRMNC	A	Lect	6	15	40%	9.17	3.33	3.67	3.5	3.83	3.67	3.67	3.5	3.5	3.5	2015.1	57472 - PRODUCTION: PERFRMNC
19605	19605	Spring	2014	RAYMOND BLACKWELL	MUS	57472	PRODUCTION: PERFRMNC	A	Lect	9	29	31%	7.78	4	3.67	4.11	3.78	3.89	4	4	4	3.89	2014.1	57472 - PRODUCTION: PERFRMNC
